pclass,age,sibsp,parch,fare,adult_male,alone,has_deck,FamilySize,IsAlone,sex_male,embarked_Q,embarked_S,agegroup_Child,agegroup_Teen,agegroup_Young Adult,agegroup_Adult,agegroup_Middle Age,agegroup_Senior,faregroup_Low,faregroup_Medium,faregroup_High,faregroup_Very High
2,-0.3321413063758715,-0.5336605789968177,0.6916462069086001,-0.13490424188126793,False,False,0,0.034699167923723226,0,False,False,True,False,False,True,False,False,False,False,False,True,False
3,-1.7812451125774555,1.4890431765179497,0.6916462069086001,-0.34980313633974236,False,False,0,1.3498822643497215,0,False,False,False,True,False,False,False,False,False,False,False,True,False
3,-0.5495068773061091,0.47769129876056604,-0.4999482559915824,-0.5029389594804867,False,False,0,0.034699167923723226,0,False,False,False,False,False,True,False,False,False,False,True,False,False
3,0.06636224032956409,-0.5336605789968177,-0.4999482559915824,-0.7070796806473975,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
2,-0.7668724482363468,-0.5336605789968177,-0.4999482559915824,-0.6289833115678979,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
1,-0.9842380191665844,-0.5336605789968177,-0.4999482559915824,1.7935979333471908,False,True,1,-0.6228923802892758,1,False,False,True,False,True,False,False,False,False,False,False,False,True
2,-0.11477573544563392,-0.5336605789968177,0.6916462069086001,0.08822824120301655,True,False,0,0.034699167923723226,0,True,False,True,False,False,True,False,False,False,False,False,True,False
2,0.3199554064148413,-0.5336605789968177,0.6916462069086001,-0.23053244891738986,False,False,0,0.034699167923723226,0,False,False,True,False,False,False,True,False,False,False,False,True,False
2,1.3343280707559502,0.47769129876056604,1.883240669808783,1.108262449588317,False,False,0,1.3498822643497215,0,False,False,True,False,False,False,False,True,False,False,False,False,True
1,-0.9842380191665844,-0.5336605789968177,0.6916462069086001,0.8844669442685821,False,False,1,0.034699167923723226,0,False,False,False,False,True,False,False,False,False,False,False,False,True
1,0.3924105967249205,0.47769129876056604,-0.4999482559915824,1.6556000553802646,False,False,0,0.034699167923723226,0,False,False,False,False,False,False,True,False,False,False,False,False,True
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.7158455996257087,False,True,0,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,True,False,False,False
2,-0.7668724482363468,0.47769129876056604,0.6916462069086001,0.20776349999816895,True,False,0,0.6922907161367223,0,True,False,True,False,False,True,False,False,False,False,False,False,True
3,-0.04232054513555472,-0.5336605789968177,1.883240669808783,-0.4777058632505554,False,False,0,0.6922907161367223,0,False,False,False,False,False,True,False,False,False,False,True,False,False
3,-0.07854814029059433,-0.5336605789968177,-0.4999482559915824,-0.7332435580924804,True,True,0,-0.6228923802892758,1,True,False,False,False,False,True,False,False,False,True,False,False,False
3,-0.5495068773061091,1.4890431765179497,-0.4999482559915824,-0.2225634316643797,False,False,0,0.6922907161367223,0,False,True,False,False,False,True,False,False,False,False,False,True,False
3,-0.5495068773061091,-0.5336605789968177,-0.4999482559915824,-0.7070796806473975,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
1,0.4648657870349997,-0.5336605789968177,1.883240669808783,1.2995188636605608,False,False,1,0.6922907161367223,0,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0.3924105967249205,-0.5336605789968177,0.6916462069086001,0.7895017594679107,False,False,1,0.034699167923723226,0,False,False,True,False,False,False,True,False,False,False,False,False,True
3,-0.3321413063758715,2.5003950542753333,0.6916462069086001,-0.15190374948538923,True,False,0,2.0074738125627207,0,True,False,True,False,False,True,False,False,False,False,False,True,False
1,-0.04232054513555472,-0.5336605789968177,-0.4999482559915824,2.8614462452505522,False,True,1,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,False,False,False,True
1,0.6097761676551581,-0.5336605789968177,-0.4999482559915824,1.5864034847689266,False,True,1,-0.6228923802892758,1,False,False,True,False,False,False,True,False,False,False,False,False,True
3,-1.7812451125774555,3.5117469320327173,1.883240669808783,0.03682807992110099,False,False,0,3.3226569089887183,0,False,False,True,True,False,False,False,False,False,False,False,True,False
2,0.8995969288954749,-0.5336605789968177,-0.4999482559915824,-0.5492931390377963,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,True,False,False
1,0.1025898354846037,0.47769129876056604,-0.4999482559915824,0.8532538974919919,True,False,1,0.034699167923723226,0,True,False,True,False,False,False,True,False,False,False,False,False,True
2,1.8415144029265047,-0.5336605789968177,-0.4999482559915824,-0.45366493200167435,False,True,0,-0.6228923802892758,1,False,False,True,False,False,False,False,True,False,False,True,False,False
1,0.2475002161047621,-0.5336605789968177,-0.4999482559915824,1.7935979333471908,False,True,1,-0.6228923802892758,1,False,False,True,False,False,False,True,False,False,False,False,False,True
2,-1.201603590096822,-0.5336605789968177,0.6916462069086001,-0.3420986904595321,False,False,0,0.034699167923723226,0,False,False,True,False,True,False,False,False,False,False,False,True,False
3,0.8271417385853957,-0.5336605789968177,1.883240669808783,-0.3193869912884532,False,False,0,0.6922907161367223,0,False,False,True,False,False,False,True,False,False,False,False,True,False
1,1.4067832610660294,-0.5336605789968177,-0.4999482559915824,-0.13716106756732035,False,True,1,-0.6228923802892758,1,False,False,True,False,False,False,False,True,False,False,False,True,False
3,0.030134645174524483,-0.5336605789968177,-0.4999482559915824,-0.7070796806473975,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
2,0.030134645174524483,-0.5336605789968177,-0.4999482559915824,-0.5492931390377963,False,True,0,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,False,True,False,False
1,0.7546865482753166,-0.5336605789968177,-0.4999482559915824,2.8614462452505522,False,True,1,-0.6228923802892758,1,False,False,True,False,False,False,True,False,False,False,False,False,True
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.7230177151534177,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,0.8271417385853957,1.4890431765179497,-0.4999482559915824,-0.5139648917517516,True,False,0,0.6922907161367223,0,True,False,True,False,False,False,True,False,False,False,True,False,False
3,-0.6219620676161883,-0.5336605789968177,-0.4999482559915824,-0.7070796806473975,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-0.25968611606579234,-0.5336605789968177,-0.4999482559915824,-0.711994970489054,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,0.9720521192055541,-0.5336605789968177,-0.4999482559915824,-0.7580813910666625,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
3,-0.6944172579262675,-0.5336605789968177,-0.4999482559915824,-0.6875555883775225,False,True,0,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,False,True,False,False
3,0.8995969288954749,-0.5336605789968177,-0.4999482559915824,-0.6875555883775225,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,True,False,False
1,1.9139695932365839,-0.5336605789968177,-0.4999482559915824,0.014779402985472449,True,True,1,-0.6228923802892758,1,True,False,False,False,False,False,False,True,False,False,False,True,False
3,-1.1291483997867429,4.523098809790102,1.883240669808783,0.5313056004703814,False,False,0,3.9802484572017174,0,True,False,True,False,True,False,False,False,False,False,False,False,True
1,1.261872880445871,-0.5336605789968177,-0.4999482559915824,0.26354662076924007,True,True,1,-0.6228923802892758,1,True,False,True,False,False,False,False,True,False,False,False,False,True
3,-0.6219620676161883,-0.5336605789968177,-0.4999482559915824,-0.7110641892739025,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
1,1.7690592126164255,0.47769129876056604,-0.4999482559915824,1.5311526943503566,False,False,1,0.034699167923723226,0,False,False,False,False,False,False,False,True,False,False,False,False,True
1,1.624148831996267,0.47769129876056604,-0.4999482559915824,1.5311526943503566,False,False,1,0.034699167923723226,0,False,False,False,False,False,False,False,True,False,False,False,False,True
1,-0.6219620676161883,-0.5336605789968177,-0.4999482559915824,1.521322114667043,False,True,1,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,False,False,False,True
2,1.5516936416861877,-0.5336605789968177,-0.4999482559915824,-0.5644342718185156,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,False,True,False,False,True,False,False
3,-0.18723092575571312,-0.5336605789968177,-0.4999482559915824,-0.711994970489054,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.7305882815437774,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-0.6219620676161883,-0.5336605789968177,-0.4999482559915824,-0.7150486979004076,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
2,0.030134645174524483,-0.5336605789968177,-0.4999482559915824,-0.5492931390377963,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
2,-0.18723092575571312,-0.5336605789968177,-0.4999482559915824,-0.6289833115678979,False,True,1,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,False,True,False,False
1,-0.18723092575571312,-0.5336605789968177,-0.4999482559915824,0.008538068672914942,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,False,True,False
3,-0.839327638546426,0.47769129876056604,-0.4999482559915824,-0.3962880077800012,False,False,0,0.034699167923723226,0,False,False,True,False,True,False,False,False,False,False,False,True,False
1,0.6097761676551581,0.47769129876056604,-0.4999482559915824,1.905164174889333,True,False,1,0.034699167923723226,0,True,False,True,False,False,False,True,False,False,False,False,False,True
3,0.06636224032956409,-0.5336605789968177,-0.4999482559915824,-0.7166425013510096,False,True,0,-0.6228923802892758,1,False,True,False,False,False,False,True,False,False,True,False,False,False
2,0.8995969288954749,-0.5336605789968177,-0.4999482559915824,-0.5492931390377963,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,True,False,False
3,1.5516936416861877,-0.5336605789968177,-0.4999482559915824,-0.7070796806473975,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,False,True,False,True,False,False,False
1,1.4792384513761085,0.47769129876056604,-0.4999482559915824,2.4287286084121007,True,False,1,0.034699167923723226,0,True,False,False,False,False,False,False,True,False,False,False,False,True
2,-0.3321413063758715,0.47769129876056604,1.883240669808783,0.3616994124711156,True,False,0,1.3498822643497215,0,True,False,False,False,False,True,False,False,False,False,False,False,True
3,-0.5495068773061091,0.47769129876056604,-0.4999482559915824,-0.5028082675975374,False,False,0,0.034699167923723226,0,False,False,False,False,False,True,False,False,False,False,True,False,False
2,-0.40459649668595077,0.47769129876056604,1.883240669808783,1.108262449588317,False,False,0,1.3498822643497215,0,False,False,True,False,False,True,False,False,False,False,False,False,True
3,0.1025898354846037,-0.5336605789968177,-0.4999482559915824,-0.713321014959955,False,True,0,-0.6228923802892758,1,False,False,True,False,False,False,True,False,False,True,False,False,False
2,0.030134645174524483,0.47769129876056604,-0.4999482559915824,-0.19865637990534923,True,False,0,0.034699167923723226,0,True,False,False,False,False,True,False,False,False,False,False,True,False
3,0.2475002161047621,-0.5336605789968177,-0.4999482559915824,-0.6875555883775225,True,True,0,-0.6228923802892758,1,True,False,False,False,False,False,True,False,False,False,True,False,False
3,-0.5495068773061091,-0.5336605789968177,-0.4999482559915824,-0.73258053585703,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
2,-2.083383256170486,-0.5336605789968177,1.883240669808783,-0.03927603484514602,False,False,0,0.6922907161367223,0,True,False,True,True,False,False,False,False,False,False,False,True,False
2,-0.6219620676161883,0.47769129876056604,-0.4999482559915824,-0.5971072425558572,True,False,0,0.034699167923723226,0,True,False,True,False,False,True,False,False,False,False,True,False,False
3,-0.5495068773061091,0.47769129876056604,-0.4999482559915824,-0.4696029665076947,False,False,0,0.034699167923723226,0,False,True,False,False,False,True,False,False,False,False,True,False,False
3,-1.4914243513371388,3.5117469320327173,1.883240669808783,0.03324202215724639,False,False,0,3.3226569089887183,0,False,False,True,True,False,False,False,False,False,False,False,True,False
3,-0.5495068773061091,-0.5336605789968177,-0.4999482559915824,-0.7333774375823309,True,True,0,-0.6228923802892758,1,True,False,False,False,False,True,False,False,False,True,False,False,False
3,0.2475002161047621,-0.5336605789968177,-0.4999482559915824,-0.711994970489054,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
3,-1.4189691610270596,2.5003950542753333,1.883240669808783,-0.07433971075839077,False,False,0,2.6650653607757193,0,True,False,True,True,False,False,False,False,False,False,False,True,False
3,-2.0710658738177723,-0.5336605789968177,1.883240669808783,-0.46189852062748443,False,False,0,0.6922907161367223,0,False,False,False,True,False,False,False,False,False,False,True,False,False
2,1.4792384513761085,-0.5336605789968177,-0.4999482559915824,-0.6289833115678979,False,True,0,-0.6228923802892758,1,False,False,True,False,False,False,False,True,False,False,True,False,False
2,-0.839327638546426,-0.5336605789968177,1.883240669808783,-0.5492931390377963,False,False,0,0.6922907161367223,0,False,False,True,False,True,False,False,False,False,False,True,False,False
3,-1.3465139707169804,4.523098809790102,1.883240669808783,0.5313056004703814,False,False,0,3.9802484572017174,0,True,False,True,True,False,False,False,False,False,False,False,False,True
3,-0.11477573544563392,-0.5336605789968177,-0.4999482559915824,-0.6608593805799385,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
3,-0.5495068773061091,-0.5336605789968177,-0.4999482559915824,-0.7166425013510096,False,True,0,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0.030134645174524483,-0.5336605789968177,-0.4999482559915824,0.02447610317893526,False,True,0,-0.6228923802892758,1,False,False,False,False,False,True,False,False,False,False,False,True,False
2,1.0445073095156334,0.47769129876056604,-0.4999482559915824,-0.13490424188126793,True,False,0,0.034699167923723226,0,True,False,True,False,False,False,True,False,False,False,False,True,False
3,-0.5495068773061091,-0.5336605789968177,-0.4999482559915824,-0.7125241132346539,False,True,0,-0.6228923802892758,1,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.1025898354846037,0.47769129876056604,-0.4999482559915824,2.647079681144579,False,False,1,0.034699167923723226,0,False,False,False,False,False,False,True,False,False,False,False,False,True
2,-0.40459649668595077,-0.5336605789968177,-0.4999482559915824,-0.5492931390377963,False,True,1,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,False,True,False,False
3,-0.6944172579262675,0.47769129876056604,-0.4999482559915824,-0.7110641892739025,True,False,0,0.034699167923723226,0,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-0.18723092575571312,-0.5336605789968177,-0.4999482559915824,-0.7413464548353411,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-0.07854814029059433,-0.5336605789968177,-0.4999482559915824,-0.4504773251004702,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
1,0.3199554064148413,-0.5336605789968177,-0.4999482559915824,-0.11737240392464557,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,False,True,False
3,1.0445073095156334,-0.5336605789968177,0.6916462069086001,-0.4504773251004702,True,False,0,0.034699167923723226,0,True,False,True,False,False,False,True,False,False,False,True,False,False
3,-0.839327638546426,-0.5336605789968177,-0.4999482559915824,-0.7151825773902581,True,True,0,-0.6228923802892758,1,True,False,True,False,True,False,False,False,False,True,False,False,False
3,-0.5495068773061091,-0.5336605789968177,-0.4999482559915824,-0.7239484963685693,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-1.9986106835076933,2.5003950542753333,0.6916462069086001,-0.29189388176556813,False,False,0,2.0074738125627207,0,True,False,True,True,False,False,False,False,False,False,False,True,False
2,-0.18723092575571312,0.47769129876056604,-0.4999482559915824,-0.29428458694147114,False,False,0,0.034699167923723226,0,False,False,True,False,False,True,False,False,False,False,False,True,False
3,0.4648657870349997,-0.5336605789968177,-0.4999482559915824,-0.7247453980938704,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
3,1.1169624998257126,-0.5336605789968177,-0.4999482559915824,-0.7413464548353411,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
2,-0.40459649668595077,-0.5336605789968177,-0.4999482559915824,-0.6289833115678979,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
1,-0.839327638546426,-0.5336605789968177,1.883240669808783,1.5752468606147125,False,False,1,0.6922907161367223,0,False,False,True,False,True,False,False,False,False,False,False,False,True
2,-0.7668724482363468,-0.5336605789968177,-0.4999482559915824,-0.5492931390377963,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
3,0.2475002161047621,2.5003950542753333,-0.4999482559915824,-0.4584463423534805,False,False,0,1.3498822643497215,0,False,False,True,False,False,False,True,False,False,False,True,False,False
1,1.4067832610660294,0.47769129876056604,-0.4999482559915824,1.8766095922683472,True,False,1,0.034699167923723226,0,True,False,False,False,False,False,False,True,False,False,False,False,True
3,-0.6944172579262675,-0.5336605789968177,-0.4999482559915824,-0.6696252995582497,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
1,2.5660663060272966,-0.5336605789968177,0.6916462069086001,1.0119712203167446,True,False,1,0.034699167923723226,0,True,False,False,False,False,False,False,False,True,False,False,False,True
3,0.1750450257946829,-0.5336605789968177,-0.4999482559915824,-0.7110641892739025,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
3,-0.25968611606579234,-0.5336605789968177,-0.4999482559915824,-0.364810389630611,True,True,0,-0.6228923802892758,1,True,False,False,False,False,True,False,False,False,False,False,True,False
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.73258053585703,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.5028082675975374,True,True,0,-0.6228923802892758,1,True,False,False,False,False,True,False,False,False,False,True,False,False
3,-0.04232054513555472,-0.5336605789968177,-0.4999482559915824,-0.7070796806473975,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.711994970489054,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.19387496955354316,True,True,0,-0.6228923802892758,1,True,True,False,False,False,True,False,False,False,False,False,True,False
2,-2.0710658738177723,-0.5336605789968177,1.883240669808783,0.2158663967410296,False,False,0,0.6922907161367223,0,True,False,False,True,False,False,False,False,False,False,False,False,True
1,-0.11477573544563392,-0.5336605789968177,-0.4999482559915824,0.5376808142727896,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,False,False,True
3,-0.6219620676161883,-0.5336605789968177,-0.4999482559915824,-0.713321014959955,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-0.5495068773061091,-0.5336605789968177,-0.4999482559915824,-0.7158455996257087,False,True,0,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,True,False,False,False
2,0.030134645174524483,-0.5336605789968177,-0.4999482559915824,-0.48394719756311294,True,True,0,-0.6228923802892758,1,True,False,False,False,False,True,False,False,False,False,True,False,False
3,0.5373209773450789,1.4890431765179497,-0.4999482559915824,-0.7110641892739025,True,False,0,0.6922907161367223,0,True,False,True,False,False,False,True,False,False,True,False,False,False
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.6859617849269206,True,True,0,-0.6228923802892758,1,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0.3924105967249205,0.47769129876056604,-0.4999482559915824,1.8766095922683472,False,False,1,0.034699167923723226,0,False,False,False,False,False,False,True,False,False,False,False,False,True
3,-1.9986106835076933,3.5117469320327173,0.6916462069086001,0.30139945272103835,False,False,0,2.6650653607757193,0,True,False,True,True,False,False,False,False,False,False,False,False,True
2,-0.25968611606579234,0.47769129876056604,0.6916462069086001,-0.13490424188126793,False,False,0,0.6922907161367223,0,False,False,True,False,False,True,False,False,False,False,False,True,False
1,-0.40459649668595077,-0.5336605789968177,-0.4999482559915824,1.5609026295592943,True,True,1,-0.6228923802892758,1,True,False,False,False,False,True,False,False,False,False,False,False,True
3,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.6875555883775225,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
2,0.3924105967249205,-0.5336605789968177,-0.4999482559915824,-0.29428458694147114,False,True,0,-0.6228923802892758,1,False,False,True,False,False,False,True,False,False,False,False,True,False
3,1.1169624998257126,-0.5336605789968177,-0.4999482559915824,-0.7166425013510096,False,True,0,-0.6228923802892758,1,False,False,True,False,False,False,True,False,False,True,False,False,False
3,-0.9117828288565052,-0.5336605789968177,-0.4999482559915824,-0.6875555883775225,True,True,0,-0.6228923802892758,1,True,False,True,False,True,False,False,False,False,False,True,False,False
2,0.8995969288954749,0.47769129876056604,-0.4999482559915824,-0.13490424188126793,False,False,0,0.034699167923723226,0,False,False,True,False,False,False,True,False,False,False,False,True,False
1,0.3924105967249205,0.47769129876056604,-0.4999482559915824,0.6938735524317887,False,False,1,0.034699167923723226,0,False,False,True,False,False,False,True,False,False,False,False,False,True
3,-0.47705168699602996,-0.5336605789968177,-0.4999482559915824,-0.711994970489054,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
2,-0.40459649668595077,1.4890431765179497,0.6916462069086001,-0.1030281728692273,False,False,0,1.3498822643497215,0,False,False,True,False,False,True,False,False,False,False,False,True,False
3,-0.5495068773061091,-0.5336605789968177,-0.4999482559915824,-0.7166425013510096,False,True,0,-0.6228923802892758,1,False,True,False,False,False,True,False,False,False,True,False,False,False
2,-0.25968611606579234,-0.5336605789968177,-0.4999482559915824,-0.6289833115678979,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
1,-0.9117828288565052,0.47769129876056604,-0.4999482559915824,2.5076218792169014,False,False,1,0.034699167923723226,0,False,False,False,False,True,False,False,False,False,False,False,False,True
1,-0.40459649668595077,-0.5336605789968177,-0.4999482559915824,1.6870776735296544,False,True,1,-0.6228923802892758,1,False,False,False,False,False,True,False,False,False,False,False,False,True
3,-0.839327638546426,-0.5336605789968177,-0.4999482559915824,-0.7247453980938704,False,True,0,-0.6228923802892758,1,False,False,True,False,True,False,False,False,False,True,False,False,False
2,0.1750450257946829,-0.5336605789968177,-0.4999482559915824,-0.6289833115678979,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,True,False,False
3,0.1750450257946829,-0.5336605789968177,-0.4999482559915824,-0.7110641892739025,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
3,0.6822313579652374,0.47769129876056604,5.458024058509331,0.03324202215724639,False,False,0,3.3226569089887183,0,False,False,True,False,False,False,True,False,False,False,False,True,False
3,0.1025898354846037,-0.5336605789968177,-0.4999482559915824,-0.7110641892739025,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
3,-0.5495068773061091,0.47769129876056604,-0.4999482559915824,-0.73258053585703,True,False,0,0.034699167923723226,0,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-1.9986106835076933,-0.5336605789968177,0.6916462069086001,-0.5720048382088752,False,False,0,0.034699167923723226,0,False,False,True,True,False,False,False,False,False,False,True,False,False
3,2.583455551701716,-0.5336605789968177,-0.4999482559915824,-0.7166425013510096,True,True,0,-0.6228923802892758,1,True,True,False,False,False,False,False,False,True,True,False,False,False
1,-0.40459649668595077,2.5003950542753333,1.883240669808783,2.8614462452505522,False,False,1,2.6650653607757193,0,False,False,True,False,False,True,False,False,False,False,False,False,True
2,0.1025898354846037,0.47769129876056604,0.6916462069086001,0.2158663967410296,True,False,0,0.6922907161367223,0,True,False,False,False,False,False,True,False,False,False,False,False,True
2,-0.839327638546426,-0.5336605789968177,-0.4999482559915824,1.3792090361906626,True,True,0,-0.6228923802892758,1,True,False,True,False,True,False,False,False,False,False,False,False,True
1,0.8995969288954749,0.47769129876056604,-0.4999482559915824,0.7115392698782617,True,False,1,0.034699167923723226,0,True,False,True,False,False,False,True,False,False,False,False,False,True
2,-1.563879541647218,-0.5336605789968177,1.883240669808783,-0.1269352246282578,False,False,0,0.6922907161367223,0,False,False,True,True,False,False,False,False,False,False,False,True,False
2,0.1025898354846037,-0.5336605789968177,-0.4999482559915824,-0.6289833115678979,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,True,False,False
3,-0.25968611606579234,0.47769129876056604,-0.4999482559915824,-0.713321014959955,True,False,0,0.034699167923723226,0,True,False,True,False,False,True,False,False,False,True,False,False,False
2,-0.7668724482363468,-0.5336605789968177,-0.4999482559915824,-0.13490424188126793,False,True,0,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,False,False,True,False
3,1.4792384513761085,-0.5336605789968177,-0.4999482559915824,-0.7070796806473975,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,False,True,False,True,False,False,False
3,-1.4914243513371388,4.523098809790102,1.883240669808783,0.5313056004703814,False,False,0,3.9802484572017174,0,True,False,True,True,False,False,False,False,False,False,False,False,True
3,0.3199554064148413,-0.5336605789968177,-0.4999482559915824,-0.756621467105911,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,True,False,False,False
1,0.3924105967249205,0.47769129876056604,-0.4999482559915824,1.6971728245857678,False,False,1,0.034699167923723226,0,False,False,True,False,False,False,True,False,False,False,False,False,True
3,-0.6944172579262675,-0.5336605789968177,-0.4999482559915824,-0.7389557496594381,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,True,False,False,False
3,-0.5495068773061091,-0.5336605789968177,-0.4999482559915824,-0.73258053585703,False,True,0,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,True,False,False,False
2,-0.3321413063758715,-0.5336605789968177,-0.4999482559915824,-0.5492931390377963,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
1,0.4648657870349997,0.47769129876056604,-0.4999482559915824,1.5497460054050798,True,False,1,0.034699167923723226,0,True,False,True,False,False,False,True,False,False,False,False,False,True
2,0.3199554064148413,-0.5336605789968177,-0.4999482559915824,-0.5492931390377963,True,True,0,-0.6228923802892758,1,True,False,True,False,False,False,True,False,False,False,True,False,False
2,0.2475002161047621,0.47769129876056604,1.883240669808783,-0.07912112111019683,False,False,0,1.3498822643497215,0,False,False,True,False,False,False,True,False,False,False,False,True,False
3,-0.6219620676161883,-0.5336605789968177,-0.4999482559915824,-0.4504773251004702,True,True,0,-0.6228923802892758,1,True,False,True,False,False,True,False,False,False,False,True,False,False
3,-0.839327638546426,-0.5336605789968177,-0.4999482559915824,-0.7158455996257087,False,True,0,-0.6228923802892758,1,False,False,True,False,True,False,False,False,False,True,False,False,False
2,0.4648657870349997,0.47769129876056604,1.883240669808783,-0.07912112111019683,True,False,0,1.3498822643497215,0,True,False,True,False,False,False,True,False,False,False,False,True,False
3,-0.5495068773061091,-0.5336605789968177,-0.4999482559915824,-0.7230177151534177,False,True,0,-0.6228923802892758,1,False,False,True,False,False,True,False,False,False,True,False,False,False
2,-0.40459649668595077,0.47769129876056604,-0.4999482559915824,-0.13490424188126793,False,False,0,0.034699167923723226,0,False,False,True,False,False,True,False,False,False,False,False,True,False
